date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
9/15/2012,Wheat - Retail,KG,cereals and tubers,17.3333,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
10/15/2012,Wheat - Retail,KG,cereals and tubers,19.05,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
11/15/2012,Wheat - Retail,KG,cereals and tubers,20.7,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
12/15/2012,Wheat - Retail,KG,cereals and tubers,20.7,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
1/15/2013,Wheat - Retail,KG,cereals and tubers,21.4,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
2/15/2013,Wheat - Retail,KG,cereals and tubers,21.4,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
3/15/2013,Wheat - Retail,KG,cereals and tubers,21.55,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
4/15/2013,Wheat - Retail,KG,cereals and tubers,22,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
5/15/2013,Wheat - Retail,KG,cereals and tubers,23,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
7/15/2013,Wheat - Retail,KG,cereals and tubers,19,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
8/15/2013,Wheat - Retail,KG,cereals and tubers,19,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
9/15/2013,Wheat - Retail,KG,cereals and tubers,19.25,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
10/15/2013,Wheat - Retail,KG,cereals and tubers,20,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
11/15/2013,Wheat - Retail,KG,cereals and tubers,20,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
12/15/2013,Wheat - Retail,KG,cereals and tubers,20,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
1/15/2014,Wheat - Retail,KG,cereals and tubers,20.75,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
2/15/2014,Wheat - Retail,KG,cereals and tubers,21.9375,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
3/15/2014,Wheat - Retail,KG,cereals and tubers,22,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
4/15/2014,Wheat - Retail,KG,cereals and tubers,24.3,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
5/15/2014,Wheat - Retail,KG,cereals and tubers,25.5,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
6/15/2014,Wheat - Retail,KG,cereals and tubers,25,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
7/15/2014,Wheat - Retail,KG,cereals and tubers,23,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
8/15/2014,Wheat - Retail,KG,cereals and tubers,21.5,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
9/15/2014,Wheat - Retail,KG,cereals and tubers,21,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
10/15/2014,Wheat - Retail,KG,cereals and tubers,21.875,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
11/15/2014,Wheat - Retail,KG,cereals and tubers,25,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
12/15/2014,Wheat - Retail,KG,cereals and tubers,25,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
1/15/2015,Wheat - Retail,KG,cereals and tubers,25,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
2/15/2015,Wheat - Retail,KG,cereals and tubers,25,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
3/15/2015,Wheat - Retail,KG,cereals and tubers,25,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
4/15/2015,Wheat - Retail,KG,cereals and tubers,25,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
5/15/2015,Wheat - Retail,KG,cereals and tubers,24.75,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
6/15/2015,Wheat - Retail,KG,cereals and tubers,23,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
7/15/2015,Wheat - Retail,KG,cereals and tubers,23,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
8/15/2015,Wheat - Retail,KG,cereals and tubers,23,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
9/15/2015,Wheat - Retail,KG,cereals and tubers,23.8,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
10/15/2015,Wheat - Retail,KG,cereals and tubers,24,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
11/15/2015,Wheat - Retail,KG,cereals and tubers,25,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
12/15/2015,Wheat - Retail,KG,cereals and tubers,25.75,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
1/15/2016,Wheat - Retail,KG,cereals and tubers,26.75,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
3/15/2016,Wheat - Retail,KG,cereals and tubers,26,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
4/15/2016,Wheat - Retail,KG,cereals and tubers,26,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
5/15/2016,Wheat - Retail,KG,cereals and tubers,25.25,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
6/15/2016,Wheat - Retail,KG,cereals and tubers,25,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
7/15/2016,Wheat - Retail,KG,cereals and tubers,25.75,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
8/15/2016,Wheat - Retail,KG,cereals and tubers,25,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
9/15/2016,Wheat - Retail,KG,cereals and tubers,24.5,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
10/15/2016,Wheat - Retail,KG,cereals and tubers,24.25,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
11/15/2016,Wheat - Retail,KG,cereals and tubers,24.25,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
12/15/2016,Wheat - Retail,KG,cereals and tubers,25.25,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
1/15/2017,Wheat - Retail,KG,cereals and tubers,25,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
2/15/2017,Wheat - Retail,KG,cereals and tubers,25,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
3/15/2017,Wheat - Retail,KG,cereals and tubers,25,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
4/15/2017,Wheat - Retail,KG,cereals and tubers,25,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
5/15/2017,Wheat - Retail,KG,cereals and tubers,25,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
6/15/2017,Wheat - Retail,KG,cereals and tubers,24.5,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
7/15/2017,Wheat - Retail,KG,cereals and tubers,23,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
8/15/2017,Wheat - Retail,KG,cereals and tubers,23.125,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
9/15/2017,Wheat - Retail,KG,cereals and tubers,23.125,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
10/15/2017,Wheat - Retail,KG,cereals and tubers,22.75,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
11/15/2017,Wheat - Retail,KG,cereals and tubers,22,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
12/15/2017,Wheat - Retail,KG,cereals and tubers,22.75,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
1/15/2018,Wheat - Retail,KG,cereals and tubers,23.5,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
2/15/2018,Wheat - Retail,KG,cereals and tubers,23,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
3/15/2018,Wheat - Retail,KG,cereals and tubers,23,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
4/15/2018,Wheat - Retail,KG,cereals and tubers,24.5,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
5/15/2018,Wheat - Retail,KG,cereals and tubers,24.5,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
6/15/2018,Wheat - Retail,KG,cereals and tubers,23,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
7/15/2018,Wheat - Retail,KG,cereals and tubers,23.75,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
8/15/2018,Wheat - Retail,KG,cereals and tubers,22.9,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
9/15/2018,Wheat - Retail,KG,cereals and tubers,22.9625,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
10/15/2018,Wheat - Retail,KG,cereals and tubers,22.825,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
11/15/2018,Wheat - Retail,KG,cereals and tubers,22.625,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
12/15/2018,Wheat - Retail,KG,cereals and tubers,22.875,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
1/15/2019,Wheat - Retail,KG,cereals and tubers,22.75,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
2/15/2019,Wheat - Retail,KG,cereals and tubers,22,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
3/15/2019,Wheat - Retail,KG,cereals and tubers,23.875,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
4/15/2019,Wheat - Retail,KG,cereals and tubers,25.125,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
5/15/2019,Wheat - Retail,KG,cereals and tubers,25.75,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
6/15/2019,Wheat - Retail,KG,cereals and tubers,25.75,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
7/15/2019,Wheat - Retail,KG,cereals and tubers,25.375,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
8/15/2019,Wheat - Retail,KG,cereals and tubers,24.5,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
9/15/2019,Wheat - Retail,KG,cereals and tubers,24,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
10/15/2019,Wheat - Retail,KG,cereals and tubers,24,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,84,15,5,1,266_84_15_5,
1/15/2007,Rice (low quality) - Retail,KG,cereals and tubers,24,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
2/15/2007,Rice (low quality) - Retail,KG,cereals and tubers,24,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
3/15/2007,Rice (low quality) - Retail,KG,cereals and tubers,25.25,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
4/15/2007,Rice (low quality) - Retail,KG,cereals and tubers,26,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
5/15/2007,Rice (low quality) - Retail,KG,cereals and tubers,41.75,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
6/15/2007,Rice (low quality) - Retail,KG,cereals and tubers,40.5,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
7/15/2007,Rice (low quality) - Retail,KG,cereals and tubers,40,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
8/15/2007,Rice (low quality) - Retail,KG,cereals and tubers,39,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
9/15/2007,Rice (low quality) - Retail,KG,cereals and tubers,35.5,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
10/15/2007,Rice (low quality) - Retail,KG,cereals and tubers,36.5,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
11/15/2007,Rice (low quality) - Retail,KG,cereals and tubers,36.5,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
12/15/2007,Rice (low quality) - Retail,KG,cereals and tubers,38.625,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
1/15/2008,Rice (low quality) - Retail,KG,cereals and tubers,44.5,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
2/15/2008,Rice (low quality) - Retail,KG,cereals and tubers,45.5,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
3/15/2008,Rice (low quality) - Retail,KG,cereals and tubers,45,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
5/15/2008,Rice (low quality) - Retail,KG,cereals and tubers,58.25,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
6/15/2008,Rice (low quality) - Retail,KG,cereals and tubers,54.05,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
7/15/2008,Rice (low quality) - Retail,KG,cereals and tubers,55.15,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
8/15/2008,Rice (low quality) - Retail,KG,cereals and tubers,58.25,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
9/15/2008,Rice (low quality) - Retail,KG,cereals and tubers,64,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
10/15/2008,Rice (low quality) - Retail,KG,cereals and tubers,67.75,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
11/15/2008,Rice (low quality) - Retail,KG,cereals and tubers,64,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
12/15/2008,Rice (low quality) - Retail,KG,cereals and tubers,64,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
1/15/2009,Rice (low quality) - Retail,KG,cereals and tubers,68.5,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
2/15/2009,Rice (low quality) - Retail,KG,cereals and tubers,57.25,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
3/15/2009,Rice (low quality) - Retail,KG,cereals and tubers,53.5,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
4/15/2009,Rice (low quality) - Retail,KG,cereals and tubers,54,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
5/15/2009,Rice (low quality) - Retail,KG,cereals and tubers,54,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
6/15/2009,Rice (low quality) - Retail,KG,cereals and tubers,53.5,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
7/15/2009,Rice (low quality) - Retail,KG,cereals and tubers,53.5,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
8/15/2009,Rice (low quality) - Retail,KG,cereals and tubers,53.5,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
9/15/2009,Rice (low quality) - Retail,KG,cereals and tubers,53.5,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
10/15/2009,Rice (low quality) - Retail,KG,cereals and tubers,48.175,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
11/15/2009,Rice (low quality) - Retail,KG,cereals and tubers,46.4,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
12/15/2009,Rice (low quality) - Retail,KG,cereals and tubers,42.8,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
1/15/2010,Rice (low quality) - Retail,KG,cereals and tubers,41.9,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
2/15/2010,Rice (low quality) - Retail,KG,cereals and tubers,41.4,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
3/15/2010,Rice (low quality) - Retail,KG,cereals and tubers,41.4,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
4/15/2010,Rice (low quality) - Retail,KG,cereals and tubers,41.05,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
5/15/2010,Rice (low quality) - Retail,KG,cereals and tubers,41.4,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
6/15/2010,Rice (low quality) - Retail,KG,cereals and tubers,41.85,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
7/15/2010,Rice (low quality) - Retail,KG,cereals and tubers,42,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
8/15/2010,Rice (low quality) - Retail,KG,cereals and tubers,43.15,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
9/15/2010,Rice (low quality) - Retail,KG,cereals and tubers,44.3,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
10/15/2010,Rice (low quality) - Retail,KG,cereals and tubers,44.3,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
11/15/2010,Rice (low quality) - Retail,KG,cereals and tubers,44.3,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
12/15/2010,Rice (low quality) - Retail,KG,cereals and tubers,44.3,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
1/15/2011,Rice (low quality) - Retail,KG,cereals and tubers,44.3,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
2/15/2011,Rice (low quality) - Retail,KG,cereals and tubers,44.3,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
3/15/2011,Rice (low quality) - Retail,KG,cereals and tubers,44.3,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
4/15/2011,Rice (low quality) - Retail,KG,cereals and tubers,44.1,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
5/15/2011,Rice (low quality) - Retail,KG,cereals and tubers,47.45,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
6/15/2011,Rice (low quality) - Retail,KG,cereals and tubers,48.825,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
7/15/2011,Rice (low quality) - Retail,KG,cereals and tubers,49,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
8/15/2011,Rice (low quality) - Retail,KG,cereals and tubers,49,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
9/15/2011,Rice (low quality) - Retail,KG,cereals and tubers,49,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
10/15/2011,Rice (low quality) - Retail,KG,cereals and tubers,49,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
11/15/2011,Rice (low quality) - Retail,KG,cereals and tubers,49,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
12/15/2011,Rice (low quality) - Retail,KG,cereals and tubers,49,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
1/15/2012,Rice (low quality) - Retail,KG,cereals and tubers,49,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
2/15/2012,Rice (low quality) - Retail,KG,cereals and tubers,49,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
3/15/2012,Rice (low quality) - Retail,KG,cereals and tubers,46,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
4/15/2012,Rice (low quality) - Retail,KG,cereals and tubers,45,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
5/15/2012,Rice (low quality) - Retail,KG,cereals and tubers,46.75,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
6/15/2012,Rice (low quality) - Retail,KG,cereals and tubers,52,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
7/15/2012,Rice (low quality) - Retail,KG,cereals and tubers,52,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
8/15/2012,Rice (low quality) - Retail,KG,cereals and tubers,52.375,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
9/15/2012,Rice (low quality) - Retail,KG,cereals and tubers,53.5,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
10/15/2012,Rice (low quality) - Retail,KG,cereals and tubers,53.85,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
11/15/2012,Rice (low quality) - Retail,KG,cereals and tubers,54.2,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
12/15/2012,Rice (low quality) - Retail,KG,cereals and tubers,54.2,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
2/15/2013,Rice (low quality) - Retail,KG,cereals and tubers,54.2,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
3/15/2013,Rice (low quality) - Retail,KG,cereals and tubers,54.2,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
4/15/2013,Rice (low quality) - Retail,KG,cereals and tubers,54.2,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
5/15/2013,Rice (low quality) - Retail,KG,cereals and tubers,54.2,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
7/15/2013,Rice (low quality) - Retail,KG,cereals and tubers,50.25,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
8/15/2013,Rice (low quality) - Retail,KG,cereals and tubers,50,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
9/15/2013,Rice (low quality) - Retail,KG,cereals and tubers,49,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
10/15/2013,Rice (low quality) - Retail,KG,cereals and tubers,49,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
11/15/2013,Rice (low quality) - Retail,KG,cereals and tubers,50.75,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
12/15/2013,Rice (low quality) - Retail,KG,cereals and tubers,53,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
1/15/2014,Rice (low quality) - Retail,KG,cereals and tubers,51.5,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
2/15/2014,Rice (low quality) - Retail,KG,cereals and tubers,50,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
3/15/2014,Rice (low quality) - Retail,KG,cereals and tubers,50,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
4/15/2014,Rice (low quality) - Retail,KG,cereals and tubers,50,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
5/15/2014,Rice (low quality) - Retail,KG,cereals and tubers,50,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
6/15/2014,Rice (low quality) - Retail,KG,cereals and tubers,50.75,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
7/15/2014,Rice (low quality) - Retail,KG,cereals and tubers,50,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
8/15/2014,Rice (low quality) - Retail,KG,cereals and tubers,48.5,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
9/15/2014,Rice (low quality) - Retail,KG,cereals and tubers,47,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
10/15/2014,Rice (low quality) - Retail,KG,cereals and tubers,47,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
11/15/2014,Rice (low quality) - Retail,KG,cereals and tubers,47.25,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
12/15/2014,Rice (low quality) - Retail,KG,cereals and tubers,49,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
1/15/2015,Rice (low quality) - Retail,KG,cereals and tubers,50,AFN,Afghanistan,Badakhshan,272,Fayzabad,266,145,15,5,1,266_145_15_5,
